Mesh_Home_Entrance_arch|0|0|-0.047|0.000|27.414|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Home_entrancedoor|0|0|-0.040|0.000|27.376|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wall_Upstucco|0|0|0.000|4.000|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wall_longstucco|0|0|3.442|2.750|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wall_longstucco|0|1|6.452|2.750|27.632|0.000|4.712|0.000|1.000|1.000|1.000
Mesh_Wall_longstucco|0|2|-3.491|2.750|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wall_longstucco|0|3|-6.480|2.750|27.632|0.000|4.712|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|0|-7.105|0.000|21.469|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|1|-2.768|0.000|22.739|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|2|-8.382|0.000|28.475|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|4|-5.623|0.000|25.518|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|5|1.084|-0.000|24.480|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|6|6.629|0.000|24.576|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|7|3.886|0.000|27.334|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|9|-4.291|0.000|18.632|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|10|-1.722|0.000|27.244|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice_three|0|0|6.799|0.000|27.417|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice_three|0|1|8.501|0.000|26.921|0.009|3.946|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|13|6.640|0.000|18.870|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|0|-3.280|0.000|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|1|-5.659|0.000|27.612|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|2|3.192|0.010|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|3|5.602|0.000|27.632|0.000|1.571|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|0|-7.266|0.000|27.159|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|1|6.887|-0.000|27.082|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wall_Glasswin|0|0|0.098|8.300|27.134|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|0|3.740|9.300|21.217|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|4|7.011|-0.000|25.578|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|2|6.877|0.000|24.080|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|5|7.021|-0.000|22.570|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|6|7.021|0.000|19.582|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|7|7.021|0.000|16.574|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|3|6.877|0.000|21.078|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|4|6.877|-0.020|18.076|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|5|6.877|-0.500|15.074|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|0|7.258|2.800|25.577|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|1|7.258|2.800|22.560|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|2|7.258|2.800|19.562|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|3|7.258|2.800|16.574|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Home_floorstone|0|8|3.853|0.000|21.706|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|0|7.258|2.800|25.577|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|1|7.258|2.800|22.580|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|2|7.258|2.800|19.562|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|3|7.258|2.800|16.574|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|0|6.686|5.340|26.948|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|1|6.686|5.340|24.040|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|2|6.686|5.340|21.068|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|3|6.686|5.340|18.076|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|4|6.686|5.340|15.074|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|0|6.286|5.390|26.998|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|2|3.983|8.610|21.105|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|3|3.933|8.610|15.185|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|4|3.972|8.590|24.054|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|5|3.933|8.610|18.145|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|6|6.320|5.390|18.101|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|7|6.320|5.390|15.126|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|8|6.320|5.390|24.051|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|9|6.320|5.390|21.076|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|0|3.988|8.600|24.045|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|1|3.988|8.600|18.147|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|3|3.988|8.600|15.198|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|4|3.998|8.600|21.096|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|1|3.750|9.290|15.308|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|2|6.730|7.700|20.897|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|3|6.730|7.700|14.800|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|0|5.213|8.900|25.717|0.000|0.000|-0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|1|5.213|8.900|19.607|0.000|0.000|-0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|2|5.213|8.900|22.662|0.000|0.000|-0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|3|5.213|8.900|16.552|0.000|0.000|-0.524|1.000|1.000|1.000
Mesh_Pillar_ba|0|6|-7.216|0.000|24.087|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|7|-7.216|0.000|21.085|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|8|-7.216|0.000|18.083|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|9|-7.216|0.000|15.081|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|8|-7.666|0.000|25.586|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|9|-7.666|0.000|22.578|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|10|-7.666|0.000|19.570|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|11|-7.666|0.000|16.562|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|4|-7.646|2.800|25.586|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|5|-7.646|2.800|22.578|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|6|-7.646|2.800|19.570|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|7|-7.646|2.800|16.562|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|4|-4.169|9.290|15.133|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|5|-4.169|9.290|21.058|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|6|-7.156|7.700|15.500|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|0|7|-7.156|7.700|21.442|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|4|-7.646|2.800|16.562|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|5|-7.646|2.800|25.586|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|6|-7.646|2.800|19.570|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|7|-7.646|2.800|22.578|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|5|-7.316|5.340|15.063|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|6|-7.316|5.340|18.071|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|7|-7.316|5.340|21.079|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|8|-7.316|5.340|24.087|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Floorframe|0|9|-7.316|5.340|27.089|0.000|3.142|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|2|-4.569|8.600|24.090|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|2|-4.569|8.600|27.074|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|2|-4.569|8.600|15.138|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-6.852|5.340|14.969|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-6.852|5.340|17.999|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-6.852|5.340|21.029|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-6.852|5.340|24.059|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-6.852|5.340|27.122|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-4.569|8.600|15.138|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-4.569|8.600|18.122|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-4.569|8.600|21.106|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-4.569|8.600|24.090|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|-4.569|8.600|27.074|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|4|-5.743|8.900|16.578|0.000|0.000|0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|5|-5.743|8.900|19.533|0.000|0.000|0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|6|-5.743|8.900|22.588|0.000|0.000|0.524|1.000|1.000|1.000
Mesh_Ceiling_finsh|0|7|-5.743|8.900|25.643|0.000|0.000|0.524|1.000|1.000|1.000
Mesh_Windowwall|0|8|4.130|9.680|25.067|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|9|4.100|9.680|18.699|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|10|4.130|9.680|21.883|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_sideglass|0|0|4.130|9.680|25.087|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_stainedglass|0|0|4.130|9.680|21.883|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_stainedglass|0|1|4.130|9.680|18.699|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_CeilingArch|0|0|0.123|9.650|26.662|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_CeilingArch|0|1|0.031|9.650|23.475|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_CeilingArch|0|2|0.031|9.650|20.288|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_CeilingArch|0|3|0.031|9.650|17.101|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|12|-4.040|9.680|25.122|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|13|-4.130|9.680|21.918|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|14|-4.130|9.680|18.734|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|15|-4.410|9.680|15.650|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_mostglass|0|1|-4.410|9.680|15.550|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_sideglass|0|1|-4.130|9.680|21.918|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_stainedglass|0|2|-4.090|9.680|25.102|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_stainedglass|0|3|-4.130|9.680|18.734|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Home_Ceiling|0|0|-0.046|14.400|22.113|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Home_Break_Ceiling|0|0|-0.729|13.380|13.606|0.000|3.074|-0.002|1.000|1.000|1.000
Mesh_Floorstone_twolines|0|0|1.069|0.000|20.926|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_twolines|0|1|3.880|0.000|18.122|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice_three|0|2|5.593|0.000|17.097|0.000|2.361|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice_three|0|3|5.967|-0.000|15.351|0.000|-0.798|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice|0|0|6.583|0.000|15.750|0.105|-0.768|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice|0|1|6.298|0.000|15.351|0.000|-0.733|0.000|1.000|1.000|1.000
Mesh_DirtHole|0|0|0.000|0.000|16.124|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorstone_twolines|0|2|0.358|0.000|20.218|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_twolines|0|3|-0.335|0.000|19.498|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice5|0|0|-2.099|-0.000|19.179|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice5|0|1|-2.769|0.000|19.933|0.000|0.785|0.000|1.000|1.000|1.000
Mesh_Floorstone_pice_three|0|4|0.022|0.000|18.473|0.000|-2.356|0.000|1.000|1.000|1.000
Mesh_Wallin_Braekba|1|0|7.021|0.000|13.566|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Display_Rebar|1|0|-2.000|-0.880|11.759|0.000|-0.279|-1.571|0.700|0.700|0.700
Mesh_Display_Rebar|1|1|0.032|-0.880|11.759|0.000|-0.279|-1.571|0.700|0.700|0.700
Mesh_Big_Fencerack|1|0|2.405|-1.100|13.130|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Fence|0|0|4.916|0.260|15.496|0.000|-0.122|0.000|1.000|1.000|1.000
Mesh_Windowwall_Right|1|0|7.258|2.800|13.566|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall_Left|1|0|7.258|1.300|11.115|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_LBreak|1|0|7.398|-1.500|10.822|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|10|7.096|3.790|9.352|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|7.308|5.640|11.550|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|6.990|9.312|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|7.308|5.610|11.550|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|1|8|7.328|6.290|5.789|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|10|7.268|-1.500|9.337|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|11|7.258|-1.500|6.355|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Longcarpet|0|0|-0.001|-1.360|-2.917|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|2|4.166|6.990|9.312|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|0|2|6.716|3.100|9.353|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|0|1|6.716|3.100|9.353|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|12|7.258|-1.500|3.353|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|13|7.268|-1.500|0.391|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|0|14|7.268|-1.500|-2.571|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|12|7.458|-1.500|1.869|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|13|7.458|-1.500|7.834|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|14|7.458|-1.500|4.846|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|15|7.458|-1.500|-1.108|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Wallin_ba|0|16|7.458|-1.500|-4.085|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Pillar_ba|1|15|7.258|-1.500|-5.533|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|16|7.458|1.300|7.834|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|17|7.458|1.300|4.846|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|18|7.458|1.300|1.869|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|19|7.458|1.300|-1.108|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Windowwall|0|20|7.458|1.300|-4.085|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_sideglass|0|2|7.458|1.300|7.834|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_stainedglass|0|4|7.458|1.300|4.846|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|8|7.458|1.300|1.869|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Staindeglass_ba|0|9|7.458|1.300|-1.108|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Break_sideglass|0|3|7.458|1.300|-4.085|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|11|7.096|3.790|6.380|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|12|7.096|3.790|3.408|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|13|7.096|3.790|0.436|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|14|7.096|3.790|-2.536|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|15|7.096|3.790|-2.536|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Floorframe|1|16|7.096|3.790|-5.508|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|1|9|7.328|6.290|-0.143|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_longfloor|1|10|7.328|6.290|-6.049|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|4.166|6.990|6.420|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|4.166|6.990|3.443|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|4.166|6.990|0.466|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|4.166|7.040|-2.511|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|4.166|7.050|-5.488|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|6.716|3.100|6.376|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|6.716|3.100|3.399|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|6.716|3.100|0.422|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|6.716|3.100|-2.555|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Moglding_showfloor|1|2|6.716|3.100|-5.532|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|6.990|6.420|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|6.990|3.443|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|6.990|0.466|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|6.990|-2.511|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|4.166|7.050|-5.488|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|6.716|3.100|6.376|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|6.716|3.100|3.399|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|6.716|3.100|0.422|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|6.716|3.100|-2.555|0.000|0.000|0.000|1.000|1.000|1.000
Mesh_Molding_downpawn|1|1|6.716|3.100|-5.532|0.000|0.000|0.000|1.000|1.000|1.000
