0|0|35.789|2.900|-194.193|41.474|3.200|-199.059|36.688|3.150|-199.187|0
0|1|32.594|3.700|-185.713|34.133|3.700|-187.967|28.841|3.700|-187.918|0
0|2|88.482|4.100|-204.430|85.801|4.300|-205.939|87.420|4.000|-203.973|4
0|3|88.482|4.100|-204.430|88.603|4.300|-206.917|85.801|4.300|-205.939|4
0|4|-13.174|-1.700|-191.519|-6.676|-1.700|-193.736|-12.773|-1.700|-195.393|0
0|5|-9.228|-1.700|-188.327|-6.676|-1.700|-193.736|-13.174|-1.700|-191.519|0
0|6|-9.228|-1.700|-188.327|-4.747|-1.700|-187.529|-6.676|-1.700|-193.736|0
0|7|-6.676|-1.700|-193.736|0.222|-1.700|-190.786|-0.979|-1.700|-195.926|0
0|8|-4.747|-1.700|-187.529|0.222|-1.700|-190.786|-6.676|-1.700|-193.736|0
0|9|-6.676|-1.700|-193.736|-0.979|-1.700|-195.926|-2.893|-1.700|-199.101|0
0|10|-6.676|-1.700|-193.736|-8.751|-1.700|-197.826|-12.773|-1.700|-195.393|0
0|11|-6.676|-1.700|-193.736|-2.893|-1.700|-199.101|-8.751|-1.700|-197.826|0
0|12|-2.893|-1.700|-199.101|-3.456|-1.500|-201.173|-8.751|-1.700|-197.826|0
0|13|-8.751|-1.700|-197.826|-3.456|-1.500|-201.173|-9.415|-1.517|-201.005|0
0|14|-12.773|-1.700|-195.393|-8.751|-1.700|-197.826|-9.415|-1.517|-201.005|0
0|15|0.222|-1.700|-190.786|6.073|-1.700|-191.315|-0.979|-1.700|-195.926|0
0|16|-2.893|-1.700|-199.101|3.204|-1.600|-201.242|-3.456|-1.500|-201.173|0
0|17|-0.979|-1.700|-195.926|3.204|-1.600|-201.242|-2.893|-1.700|-199.101|0
0|18|6.073|-1.700|-191.315|3.886|-1.700|-196.414|-0.979|-1.700|-195.926|0
0|19|-0.979|-1.700|-195.926|3.886|-1.700|-196.414|3.761|-2.000|-198.918|0
0|20|-0.979|-1.700|-195.926|3.761|-2.000|-198.918|3.204|-1.600|-201.242|0
0|21|3.886|-1.700|-196.414|7.657|-2.050|-199.018|3.761|-2.000|-198.918|0
0|22|3.761|-2.000|-198.918|5.948|-1.850|-201.400|3.204|-1.600|-201.242|0
0|23|3.761|-2.000|-198.918|7.657|-2.050|-199.018|5.948|-1.850|-201.400|0
0|24|6.073|-1.700|-191.315|7.935|-1.700|-195.635|3.886|-1.700|-196.414|0
0|25|7.935|-1.700|-195.635|7.657|-2.050|-199.018|3.886|-1.700|-196.414|0
0|26|6.073|-1.700|-191.315|9.293|-1.700|-192.556|7.935|-1.700|-195.635|0
0|27|9.975|-1.700|-190.989|12.529|-1.700|-191.330|9.293|-1.700|-192.556|0
0|28|7.368|-1.700|-188.953|9.975|-1.700|-190.989|9.293|-1.700|-192.556|0
0|29|7.368|-1.700|-188.953|9.293|-1.700|-192.556|6.073|-1.700|-191.315|0
0|30|7.935|-1.700|-195.635|12.435|-1.750|-195.546|7.657|-2.050|-199.018|0
0|31|7.657|-2.050|-199.018|8.606|-1.750|-201.921|5.948|-1.850|-201.400|0
0|32|9.293|-1.700|-192.556|12.435|-1.750|-195.546|7.935|-1.700|-195.635|0
0|33|12.529|-1.700|-191.330|12.435|-1.750|-195.546|9.293|-1.700|-192.556|0
0|34|12.435|-1.750|-195.546|13.078|-2.000|-200.145|7.657|-2.050|-199.018|0
0|35|7.657|-2.050|-199.018|9.842|-1.750|-201.702|8.606|-1.750|-201.921|0
0|36|7.657|-2.050|-199.018|13.078|-2.000|-200.145|9.842|-1.750|-201.702|0
0|37|9.842|-1.750|-201.702|13.078|-2.000|-200.145|12.512|-1.750|-203.507|0
0|38|12.512|-1.750|-203.507|12.445|-1.800|-206.502|9.388|-1.800|-206.271|0
0|39|9.842|-1.750|-201.702|12.512|-1.750|-203.507|9.388|-1.800|-206.271|0
0|40|12.529|-1.700|-191.330|23.383|2.000|-190.343|12.435|-1.750|-195.546|0
0|41|23.383|2.000|-190.343|23.839|2.000|-195.852|12.435|-1.750|-195.546|0
0|42|23.839|2.000|-195.852|23.747|2.000|-204.187|13.078|-2.000|-200.145|0
0|43|13.078|-2.000|-200.145|23.747|2.000|-204.187|12.512|-1.750|-203.507|0
0|44|12.435|-1.750|-195.546|23.839|2.000|-195.852|13.078|-2.000|-200.145|0
0|45|12.512|-1.750|-203.507|23.747|2.000|-204.187|12.445|-1.800|-206.502|0
0|46|23.747|2.000|-204.187|23.723|2.000|-213.375|12.445|-1.800|-206.502|0
0|47|23.747|2.000|-204.187|25.153|2.500|-213.695|23.723|2.000|-213.375|0
0|48|23.747|2.000|-204.187|25.958|3.200|-204.011|25.153|2.500|-213.695|0
0|49|23.839|2.000|-195.852|25.958|3.200|-204.011|23.747|2.000|-204.187|0
0|50|23.839|2.000|-195.852|27.143|3.300|-195.768|25.958|3.200|-204.011|0
0|51|23.383|2.000|-190.343|27.143|3.300|-195.768|23.839|2.000|-195.852|0
0|52|28.577|3.200|-190.019|27.143|3.300|-195.768|23.383|2.000|-190.343|0
0|53|28.577|3.200|-190.019|31.438|2.900|-194.208|27.143|3.300|-195.768|0
0|54|27.143|3.300|-195.768|33.225|3.200|-197.280|25.958|3.200|-204.011|0
0|55|33.225|3.200|-197.280|31.691|3.100|-206.602|25.958|3.200|-204.011|0
0|56|35.399|3.200|-190.009|35.789|2.900|-194.193|31.438|2.900|-194.208|0
0|57|31.438|2.900|-194.208|35.789|2.900|-194.193|33.225|3.200|-197.280|0
0|58|28.577|3.200|-190.019|35.399|3.200|-190.009|31.438|2.900|-194.208|0
0|59|31.438|2.900|-194.208|33.225|3.200|-197.280|27.143|3.300|-195.768|0
0|60|25.958|3.200|-204.011|31.691|3.100|-206.602|25.153|2.500|-213.695|0
0|61|31.691|3.100|-206.602|28.426|2.950|-215.030|25.153|2.500|-213.695|0
0|62|28.426|2.950|-215.030|30.604|3.200|-222.116|28.574|3.200|-221.517|0
0|63|31.691|3.100|-206.602|37.185|3.100|-220.736|28.426|2.950|-215.030|0
0|64|31.691|3.100|-206.602|36.473|3.200|-205.150|37.185|3.100|-220.736|0
0|65|36.688|3.150|-199.187|36.473|3.200|-205.150|33.225|3.200|-197.280|0
0|66|33.225|3.200|-197.280|36.473|3.200|-205.150|31.691|3.100|-206.602|0
0|67|28.426|2.950|-215.030|37.185|3.100|-220.736|30.604|3.200|-222.116|0
0|68|35.399|3.200|-190.009|42.666|3.000|-195.392|35.789|2.900|-194.193|0
0|69|35.789|2.900|-194.193|36.688|3.150|-199.187|33.225|3.200|-197.280|0
0|70|46.943|3.150|-189.618|42.666|3.000|-195.392|35.399|3.200|-190.009|0
0|71|42.666|3.000|-195.392|41.474|3.200|-199.059|35.789|2.900|-194.193|0
0|72|46.943|3.150|-189.618|47.501|3.200|-196.438|42.666|3.000|-195.392|0
0|73|47.501|3.200|-196.438|42.666|3.000|-195.392|41.474|3.200|-199.059|0
0|74|47.501|3.200|-196.438|47.987|3.200|-200.484|41.474|3.200|-199.059|0
0|75|41.474|3.200|-199.059|47.987|3.200|-200.484|42.071|3.200|-205.340|0
0|76|42.071|3.200|-205.340|42.666|3.200|-217.737|36.473|3.200|-205.150|0
0|77|47.987|3.200|-200.484|46.922|2.900|-208.486|42.071|3.200|-205.340|0
0|78|36.473|3.200|-205.150|42.666|3.200|-217.737|37.185|3.100|-220.736|0
0|79|42.666|3.200|-217.737|42.624|3.100|-221.412|37.185|3.100|-220.736|0
0|80|42.071|3.200|-205.340|46.922|2.900|-208.486|42.666|3.200|-217.737|0
0|81|46.922|2.900|-208.486|55.072|3.100|-211.849|46.172|3.200|-217.300|0
0|82|47.987|3.200|-200.484|55.110|3.000|-208.310|46.922|2.900|-208.486|0
0|83|54.499|3.100|-214.901|54.530|3.000|-221.395|46.172|3.200|-217.300|0
0|84|46.172|3.200|-217.300|54.530|3.000|-221.395|45.671|3.000|-220.790|0
0|85|49.569|3.200|-200.050|55.110|3.000|-208.310|47.987|3.200|-200.484|0
0|86|46.943|3.150|-189.618|51.662|3.200|-193.869|47.501|3.200|-196.438|0
0|87|51.662|3.200|-193.869|50.277|3.200|-196.325|47.501|3.200|-196.438|0
0|88|51.662|3.200|-193.869|51.447|3.200|-196.396|50.277|3.200|-196.325|0
0|89|50.277|3.200|-196.325|51.447|3.200|-196.396|49.569|3.200|-200.050|0
0|90|51.447|3.200|-196.396|55.666|3.200|-200.794|49.569|3.200|-200.050|0
0|91|49.569|3.200|-200.050|55.666|3.200|-200.794|55.110|3.000|-208.310|0
0|92|56.033|3.200|-197.507|64.104|3.300|-197.864|55.666|3.200|-200.794|0
0|93|56.033|3.200|-197.507|55.666|3.200|-200.794|51.447|3.200|-196.396|0
0|94|55.013|2.900|-209.123|55.072|3.100|-211.849|46.922|2.900|-208.486|0
0|95|54.499|3.100|-214.901|63.584|3.000|-221.279|54.530|3.000|-221.395|0
0|96|46.922|2.900|-208.486|46.172|3.200|-217.300|42.666|3.200|-217.737|0
0|97|64.636|2.950|-214.462|63.584|3.000|-221.279|54.499|3.100|-214.901|0
0|98|55.110|3.000|-208.310|55.013|2.900|-209.123|46.922|2.900|-208.486|0
0|99|55.072|3.100|-211.849|54.499|3.100|-214.901|46.172|3.200|-217.300|0
0|100|55.072|3.100|-211.849|64.636|2.950|-214.462|54.499|3.100|-214.901|0
0|101|64.716|2.900|-210.360|64.636|2.950|-214.462|55.072|3.100|-211.849|0
0|102|55.013|2.900|-209.123|64.716|2.900|-210.360|55.072|3.100|-211.849|0
0|103|64.935|2.700|-209.140|64.716|2.900|-210.360|55.013|2.900|-209.123|0
0|104|59.482|3.200|-206.429|64.935|2.700|-209.140|55.013|2.900|-209.123|0
0|105|55.110|3.000|-208.310|59.482|3.200|-206.429|55.013|2.900|-209.123|0
0|106|55.666|3.200|-200.794|59.482|3.200|-206.429|55.110|3.000|-208.310|0
