Mesh_DefaultFloor|0|0|0.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|15|4.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|1|4.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|2|0.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|3|-4.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|4|-4.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|5|-4.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|6|0.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|7|4.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|8|-8.000|0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|9|-4.000|0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|10|0.000|0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|11|4.000|0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|12|8.000|0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|13|8.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|14|8.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|16|8.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|17|-8.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|18|-8.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|19|-8.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|20|-8.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|21|-4.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|22|0.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|23|4.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|24|8.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|25|12.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|26|12.000|-0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|27|12.000|-0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|28|12.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|29|12.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|30|12.000|-0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|31|12.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|32|8.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|33|4.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|34|0.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|35|-4.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|36|-8.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|37|-12.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|38|-12.000|-0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|39|-12.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|40|-12.000|0.000|0.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|41|-12.000|0.000|-4.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|42|-12.000|-0.000|-8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|43|-12.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|44|-8.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|45|-4.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|46|0.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|47|4.000|-0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|48|8.000|0.000|-12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|49|-16.000|0.000|12.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|50|-16.000|0.000|8.000|0.000|0.000|0.000|2.000|1.000|2.000
Mesh_DefaultFloor|0|51|-16.000|0.000|4.000|0.000|0.000|0.000|2.000|1.000|2.000
